amount,timestamp,user
50.0,2018-01-25 22:20:58,566.0
25.0,2018-05-11 16:50:44,567.0
25.0,2017-07-15 19:23:23,567.0
25.0,2018-02-23 11:21:10,567.0
25.0,2018-03-09 15:05:53,569.0
25.0,2018-01-29 14:18:11,569.0
25.0,2016-04-04 13:00:35,571.0
25.0,2016-11-24 20:10:45,571.0
25.0,2015-12-18 11:38:36,571.0
25.0,2017-08-20 21:07:30,572.0
25.0,2017-09-10 19:18:21,572.0
25.0,2016-09-18 21:53:27,572.0
25.0,2017-06-19 22:29:30,572.0
50.0,2016-11-22 17:38:27,572.0
25.0,2017-08-27 17:28:07,572.0
75.0,2017-07-25 22:00:58,573.0
75.0,2018-02-10 12:05:56,573.0
100.0,2017-12-29 14:28:02,575.0
250.0,2018-04-01 22:53:23,575.0
100.0,2018-03-08 19:02:27,575.0
50.0,2016-04-20 20:02:33,577.0
25.0,2016-04-23 13:40:27,577.0
50.0,2015-12-25 22:30:27,577.0
25.0,2016-05-02 19:37:20,577.0
25.0,2017-05-08 17:18:36,577.0
50.0,2017-05-26 18:47:58,577.0
50.0,2018-04-19 12:34:17,578.0
25.0,2018-01-19 20:13:39,578.0
25.0,2018-05-18 19:32:09,578.0
25.0,2018-01-23 22:44:01,578.0
25.0,2017-05-21 12:24:34,579.0
50.0,2017-11-18 11:34:46,579.0
50.0,2015-02-13 16:36:38,581.0
25.0,2015-10-27 19:36:09,581.0
25.0,2017-10-05 11:40:17,581.0
50.0,2017-01-29 17:15:49,581.0
25.0,2016-09-28 12:07:50,581.0
50.0,2016-02-10 16:42:34,581.0
25.0,2016-10-11 14:42:36,581.0
25.0,2016-11-24 12:24:53,581.0
25.0,2017-04-15 13:57:41,581.0
50.0,2015-12-09 14:58:38,581.0
50.0,2017-07-21 22:03:21,581.0
25.0,2016-01-13 14:17:54,581.0
50.0,2018-02-10 19:10:04,583.0
50.0,2018-01-28 19:12:50,583.0
50.0,2018-03-20 13:29:08,583.0
25.0,2015-05-24 22:05:38,586.0
50.0,2017-12-16 14:33:24,586.0
25.0,2016-11-08 12:21:09,586.0
50.0,2015-03-25 16:30:57,586.0
50.0,2016-03-10 17:28:42,586.0
25.0,2016-09-07 16:06:33,586.0
50.0,2016-04-03 19:21:16,586.0
25.0,2016-02-29 19:54:26,586.0
50.0,2018-03-05 12:52:12,587.0
25.0,2017-06-06 18:32:04,587.0
25.0,2017-11-03 18:14:31,588.0
25.0,2017-10-01 17:29:22,588.0
25.0,2016-10-25 16:18:43,588.0
25.0,2017-06-04 12:03:56,588.0
25.0,2016-09-24 15:34:36,588.0
50.0,2018-02-03 18:38:04,588.0
25.0,2017-12-30 22:49:17,588.0
25.0,2017-01-08 12:49:00,588.0
50.0,2018-03-09 11:12:41,589.0
25.0,2017-05-27 22:42:18,589.0
25.0,2018-05-25 14:26:46,589.0
1000.0,2018-04-17 15:12:08,590.0
1500.0,2017-10-31 12:26:54,590.0
25.0,2018-01-30 22:03:40,594.0
50.0,2016-08-23 13:35:45,594.0
25.0,2018-05-24 18:41:59,594.0
25.0,2018-03-08 20:08:34,594.0
25.0,2018-05-22 20:21:37,596.0
25.0,2018-02-20 13:58:48,596.0
1000.0,2017-08-24 11:58:39,597.0
1000.0,2017-12-06 20:40:21,597.0
500.0,2018-04-13 16:25:31,597.0
1000.0,2016-09-07 11:44:36,599.0
1000.0,2017-11-29 17:26:16,599.0
1000.0,2018-01-24 15:55:02,599.0
500.0,2016-06-03 22:32:25,599.0
1000.0,2017-06-27 12:25:51,601.0
50.0,2015-12-27 12:00:51,602.0
25.0,2015-05-27 11:00:48,602.0
25.0,2015-07-25 17:38:29,602.0
25.0,2017-03-09 19:26:44,602.0
50.0,2017-10-24 17:03:58,602.0
25.0,2017-03-31 19:48:52,602.0
50.0,2017-04-16 11:44:19,602.0
25.0,2015-04-23 15:02:28,602.0
25.0,2017-08-09 13:03:02,602.0
50.0,2016-03-08 17:05:32,603.0
50.0,2016-08-19 11:17:37,603.0
50.0,2016-12-26 15:36:51,603.0
50.0,2016-03-15 15:27:51,603.0
50.0,2018-01-16 22:20:09,603.0
75.0,2016-08-11 13:24:37,603.0
50.0,2018-03-05 13:42:41,603.0
75.0,2016-06-03 13:40:33,603.0
25.0,2018-03-11 11:24:21,605.0
50.0,2018-01-31 15:07:28,606.0
25.0,2017-11-18 13:12:49,606.0
25.0,2018-01-08 11:40:53,606.0
1000.0,2017-02-28 17:53:33,607.0
500.0,2017-07-14 19:33:41,607.0
1000.0,2018-05-09 14:20:54,607.0
1000.0,2017-06-06 22:13:53,607.0
500.0,2016-09-29 22:56:00,607.0
500.0,2017-11-06 11:47:31,607.0
100.0,2017-09-18 16:38:58,609.0
75.0,2018-05-25 13:52:52,609.0
75.0,2017-07-16 19:13:05,610.0
50.0,2017-03-01 20:04:06,610.0
50.0,2018-01-23 12:04:59,610.0
50.0,2017-03-12 21:07:49,610.0
50.0,2015-11-07 13:22:51,610.0
50.0,2017-01-04 15:06:28,610.0
50.0,2018-01-12 19:13:11,610.0
75.0,2015-11-11 13:33:45,610.0
50.0,2017-11-01 14:05:07,610.0
25.0,2018-06-01 19:00:32,613.0
50.0,2017-06-10 15:50:09,613.0
25.0,2016-05-27 19:52:25,613.0
50.0,2018-04-28 17:39:28,613.0
1500.0,2018-03-16 22:01:16,615.0
25.0,2016-05-06 13:40:32,616.0
25.0,2017-10-10 21:11:02,616.0
25.0,2016-03-12 14:36:01,616.0
250.0,2017-02-13 20:50:40,617.0
250.0,2017-08-17 22:00:32,617.0
25.0,2018-02-23 18:51:07,618.0
25.0,2018-04-16 18:53:31,618.0
25.0,2017-12-30 13:32:18,618.0
25.0,2018-03-14 18:15:43,619.0
25.0,2018-03-17 12:31:25,619.0
50.0,2017-06-24 11:49:12,625.0
50.0,2015-09-19 12:19:53,625.0
25.0,2018-04-05 17:56:09,625.0
25.0,2015-06-02 11:13:42,625.0
250.0,2017-01-06 21:27:56,626.0
100.0,2017-09-04 18:04:11,626.0
50.0,2018-01-22 15:32:47,627.0
50.0,2017-12-05 16:00:52,627.0
25.0,2017-05-15 11:05:37,627.0
25.0,2018-02-07 12:54:48,627.0
25.0,2017-03-22 13:48:48,633.0
50.0,2017-08-29 17:53:10,633.0
25.0,2018-03-24 17:40:12,634.0
50.0,2018-03-21 17:49:34,634.0
25.0,2018-03-08 12:20:23,634.0
50.0,2018-04-05 14:05:20,634.0
250.0,2018-01-05 14:45:32,637.0
250.0,2017-11-15 12:40:00,637.0
500.0,2016-07-20 15:55:00,637.0
250.0,2017-07-08 13:43:58,637.0
250.0,2016-09-04 19:07:45,637.0
250.0,2018-03-05 21:41:51,637.0
500.0,2017-03-26 14:32:26,637.0
500.0,2017-12-07 21:54:03,637.0
1000.0,2017-06-10 13:53:13,638.0
500.0,2018-01-22 18:08:52,638.0
500.0,2018-02-09 13:19:34,638.0
500.0,2018-05-19 19:00:33,638.0
500.0,2018-02-10 14:08:44,639.0
1000.0,2017-05-04 14:56:39,639.0
500.0,2017-08-11 22:30:51,640.0
500.0,2018-04-07 11:00:34,640.0
500.0,2016-05-26 16:29:25,640.0
500.0,2017-10-30 19:01:35,640.0
500.0,2017-12-10 22:28:34,640.0
500.0,2015-03-29 20:53:15,640.0
500.0,2016-11-27 16:35:00,640.0
1000.0,2018-01-08 21:26:25,640.0
500.0,2016-11-18 12:26:31,640.0
500.0,2017-03-27 19:20:49,640.0
500.0,2016-10-15 13:29:44,640.0
500.0,2016-04-01 17:22:22,640.0
25.0,2017-11-23 22:18:34,641.0
50.0,2017-05-30 22:08:03,641.0
25.0,2018-04-11 21:40:19,641.0
25.0,2015-02-10 13:05:21,641.0
25.0,2018-05-03 21:23:18,641.0
50.0,2016-10-12 11:33:26,641.0
50.0,2018-01-31 16:55:51,641.0
25.0,2016-01-11 16:37:31,641.0
25.0,2017-03-02 21:12:27,641.0
25.0,2018-04-23 11:12:29,641.0
25.0,2016-01-18 12:28:14,641.0
25.0,2017-04-30 17:22:03,641.0
50.0,2018-05-14 11:23:46,643.0
50.0,2018-06-03 18:20:23,644.0
50.0,2018-05-23 17:15:10,644.0
50.0,2018-01-17 13:44:12,644.0
50.0,2018-02-05 22:30:03,644.0
25.0,2016-08-20 12:02:18,645.0
25.0,2017-03-15 18:41:19,645.0
50.0,2016-11-06 14:45:15,645.0
50.0,2018-01-10 13:42:47,645.0
50.0,2017-05-19 22:17:28,645.0
25.0,2016-10-05 19:15:25,645.0
25.0,2018-01-08 16:50:28,645.0
50.0,2018-04-15 22:48:47,645.0
25.0,2016-06-29 12:07:43,648.0
25.0,2016-01-13 17:50:39,648.0
25.0,2015-04-09 20:51:10,648.0
25.0,2017-06-25 22:21:02,648.0
25.0,2017-12-14 17:15:43,650.0
25.0,2018-02-25 17:27:58,650.0
250.0,2017-05-28 19:32:44,651.0
100.0,2017-03-23 16:37:49,651.0
250.0,2017-10-24 17:40:39,651.0
250.0,2018-01-25 17:05:41,651.0
100.0,2017-02-18 18:22:58,651.0
250.0,2017-02-03 11:06:29,651.0
1000.0,2015-12-29 16:00:14,652.0
1000.0,2016-04-02 15:42:53,652.0
1000.0,2017-03-13 22:31:39,652.0
1500.0,2018-03-03 18:41:41,652.0
1500.0,2018-02-18 22:56:42,652.0
1000.0,2016-10-23 19:30:53,652.0
1000.0,2015-05-01 17:52:24,652.0
1500.0,2018-03-05 22:48:29,652.0
1500.0,2015-02-22 11:41:46,652.0
1500.0,2017-05-14 18:56:56,652.0
1000.0,2016-09-25 12:34:52,652.0
1000.0,2017-04-21 22:15:39,652.0
1000.0,2015-02-17 12:48:13,652.0
1500.0,2015-07-07 16:48:21,652.0
1500.0,2017-03-03 20:53:10,652.0
1000.0,2015-04-13 11:36:20,652.0
1500.0,2018-05-13 15:57:26,653.0
1500.0,2017-12-19 15:20:13,653.0
1500.0,2018-06-03 11:12:41,653.0
1500.0,2017-06-02 12:14:11,653.0
2000.0,2017-07-18 13:57:42,653.0
1500.0,2016-07-12 21:09:46,653.0
50.0,2018-05-29 21:51:51,656.0
25.0,2017-12-11 11:30:07,656.0
25.0,2016-10-21 18:24:19,657.0
25.0,2016-05-31 12:04:15,657.0
50.0,2016-11-25 11:18:03,657.0
250.0,2018-05-15 17:57:14,659.0
250.0,2018-03-26 11:19:56,659.0
25.0,2018-05-29 11:03:34,660.0
25.0,2017-08-23 14:49:18,660.0
1500.0,2016-12-17 12:08:16,662.0
1000.0,2017-03-13 11:05:20,662.0
1000.0,2017-08-16 16:09:39,664.0
1000.0,2016-02-08 19:48:56,664.0
1000.0,2018-01-07 11:21:09,664.0
1000.0,2016-04-10 13:02:46,664.0
1000.0,2017-10-22 15:24:49,664.0
1000.0,2017-03-20 19:12:41,664.0
100.0,2017-12-09 19:19:33,665.0
100.0,2016-01-18 21:27:10,665.0
100.0,2017-09-17 22:17:19,665.0
100.0,2017-08-15 17:53:09,665.0
100.0,2018-05-08 22:19:58,665.0
100.0,2017-07-09 13:14:25,665.0
100.0,2017-08-02 19:38:28,665.0
250.0,2018-01-19 20:34:25,665.0
100.0,2017-03-05 22:49:29,665.0
500.0,2018-03-24 22:27:41,668.0
25.0,2018-05-03 17:02:59,669.0
250.0,2017-01-16 14:22:11,670.0
100.0,2017-03-01 12:23:38,670.0
100.0,2017-07-07 20:57:40,670.0
100.0,2018-02-24 20:16:32,670.0
75.0,2017-12-30 18:20:17,673.0
100.0,2018-05-28 22:42:27,673.0
75.0,2017-10-13 13:21:45,673.0
75.0,2018-01-14 19:06:15,673.0
100.0,2018-01-11 17:25:25,674.0
25.0,2017-07-31 15:17:27,677.0
25.0,2017-05-12 20:19:12,677.0
25.0,2016-05-13 18:41:28,678.0
25.0,2016-06-08 18:18:28,678.0
50.0,2016-05-18 16:48:55,678.0
50.0,2017-06-23 15:23:53,678.0
250.0,2018-04-02 22:53:37,680.0
100.0,2017-12-19 14:43:58,680.0
100.0,2017-12-06 19:01:25,680.0
25.0,2017-10-26 20:30:01,681.0
25.0,2017-01-06 20:36:20,681.0
25.0,2016-03-13 22:33:05,681.0
25.0,2015-08-14 18:58:20,682.0
25.0,2017-05-29 16:26:03,682.0
50.0,2016-05-14 18:10:05,682.0
50.0,2015-08-11 21:17:09,683.0
50.0,2018-04-19 15:36:07,683.0
50.0,2015-02-20 11:04:46,683.0
50.0,2015-04-01 17:24:30,683.0
50.0,2015-06-20 12:01:24,683.0
50.0,2015-07-18 11:38:51,683.0
25.0,2017-02-12 21:52:53,684.0
25.0,2015-07-31 12:07:53,684.0
50.0,2018-02-23 15:52:58,684.0
25.0,2017-02-10 12:29:08,684.0
25.0,2016-06-26 11:31:58,684.0
50.0,2017-02-10 22:45:30,684.0
50.0,2017-05-20 22:59:05,685.0
25.0,2017-01-04 21:09:04,687.0
50.0,2017-09-29 11:12:12,687.0
25.0,2018-04-25 14:32:26,687.0
50.0,2017-03-27 12:54:45,687.0
50.0,2018-01-04 18:48:48,687.0
50.0,2018-05-08 14:25:37,687.0
25.0,2017-08-10 22:58:21,688.0
25.0,2018-02-01 18:02:39,688.0
1000.0,2017-09-26 17:15:06,690.0
1000.0,2017-07-19 18:07:37,690.0
25.0,2018-03-24 17:23:05,691.0
25.0,2016-07-20 19:05:37,691.0
25.0,2016-10-21 11:04:59,691.0
50.0,2017-07-09 11:58:32,691.0
25.0,2017-09-30 11:38:15,691.0
25.0,2017-09-01 11:17:25,691.0
50.0,2018-03-07 19:08:33,691.0
25.0,2017-11-22 16:37:30,691.0
25.0,2016-08-10 15:09:55,691.0
75.0,2015-02-17 20:18:14,692.0
50.0,2017-07-23 15:32:13,692.0
75.0,2018-01-03 19:56:54,692.0
50.0,2016-05-30 21:32:06,692.0
50.0,2017-06-22 15:53:46,692.0
75.0,2016-10-06 15:44:33,692.0
75.0,2016-04-05 22:03:44,692.0
75.0,2015-02-22 21:57:41,692.0
75.0,2018-01-20 14:23:27,692.0
50.0,2016-12-16 14:20:54,692.0
50.0,2015-02-17 20:48:05,692.0
75.0,2018-04-14 22:22:24,692.0
75.0,2016-12-16 21:52:32,692.0
75.0,2018-03-17 12:24:35,692.0
75.0,2016-02-12 14:05:57,692.0
50.0,2016-03-06 21:19:33,692.0
25.0,2017-06-18 12:39:31,693.0
25.0,2016-12-11 18:19:03,693.0
25.0,2017-08-16 14:09:17,693.0
50.0,2017-04-03 16:51:53,693.0
25.0,2017-06-06 11:42:10,693.0
25.0,2017-10-26 11:24:12,693.0
25.0,2017-09-10 19:04:42,693.0
25.0,2017-01-12 21:19:24,693.0
25.0,2017-06-30 11:08:13,693.0
50.0,2017-09-03 13:48:56,693.0
25.0,2016-08-17 15:32:31,695.0
25.0,2018-04-14 15:15:11,695.0
25.0,2017-07-31 13:42:20,695.0
25.0,2017-02-17 21:08:08,695.0
25.0,2018-03-14 21:40:46,695.0
50.0,2015-09-25 11:09:26,695.0
25.0,2017-08-06 20:10:13,696.0
25.0,2018-02-20 19:05:39,698.0
50.0,2018-05-05 18:25:53,698.0
25.0,2017-12-01 14:04:22,698.0
25.0,2016-12-06 18:08:04,699.0
50.0,2018-02-01 16:59:54,699.0
75.0,2016-08-10 17:22:28,702.0
50.0,2018-01-11 19:50:09,702.0
50.0,2017-05-22 15:56:12,702.0
50.0,2017-06-11 17:05:31,702.0
50.0,2018-05-26 21:45:31,702.0
75.0,2017-06-19 17:31:34,702.0
50.0,2018-05-25 13:44:12,703.0
75.0,2016-12-24 16:56:56,703.0
50.0,2017-02-27 20:37:43,703.0
50.0,2017-08-10 11:26:38,703.0
25.0,2015-08-31 19:14:29,705.0
25.0,2016-06-29 11:02:19,705.0
25.0,2015-09-04 17:45:10,705.0
25.0,2017-08-01 22:24:31,705.0
50.0,2015-11-13 11:39:41,705.0
50.0,2015-11-27 15:29:54,705.0
50.0,2017-06-11 13:00:17,705.0
25.0,2015-09-10 18:34:16,705.0
25.0,2017-11-26 18:23:14,706.0
25.0,2017-07-01 19:23:04,706.0
25.0,2017-11-07 13:05:08,706.0
50.0,2016-05-17 16:46:34,710.0
50.0,2016-04-13 14:56:24,710.0
25.0,2017-08-07 13:02:28,710.0
25.0,2017-06-09 14:46:11,710.0
25.0,2016-08-16 17:51:16,710.0
25.0,2017-10-20 17:24:06,710.0
25.0,2016-02-18 12:51:46,710.0
50.0,2016-03-20 14:45:34,710.0
25.0,2018-04-06 22:01:59,710.0
50.0,2016-10-25 22:58:55,710.0
50.0,2017-01-19 14:14:07,711.0
25.0,2015-02-23 12:21:50,711.0
25.0,2015-06-24 16:14:05,711.0
25.0,2017-07-11 14:29:35,711.0
50.0,2016-02-17 13:04:02,711.0
25.0,2018-02-03 20:47:09,711.0
50.0,2016-07-27 19:30:47,711.0
25.0,2015-11-10 13:04:58,711.0
25.0,2018-05-02 19:10:42,712.0
25.0,2018-05-15 18:54:18,713.0
1500.0,2016-08-01 14:22:40,714.0
1500.0,2017-05-08 15:50:13,714.0
2000.0,2015-07-12 12:38:13,714.0
1500.0,2017-08-23 15:14:00,714.0
1500.0,2017-12-23 17:11:01,714.0
2000.0,2017-12-10 12:45:24,714.0
2000.0,2018-05-03 16:41:12,714.0
2000.0,2016-02-27 20:56:24,714.0
2000.0,2017-03-23 16:10:00,714.0
1500.0,2018-05-16 12:41:48,714.0
1500.0,2016-12-12 12:15:37,714.0
1500.0,2017-05-23 11:05:35,714.0
75.0,2018-04-18 16:20:32,717.0
75.0,2017-10-05 20:03:27,717.0
75.0,2018-04-23 21:14:09,717.0
50.0,2018-03-07 12:38:06,718.0
25.0,2017-10-19 21:23:06,718.0
25.0,2018-05-15 12:45:39,718.0
250.0,2017-06-05 12:51:18,719.0
250.0,2016-05-24 18:01:30,719.0
250.0,2016-03-13 19:46:54,719.0
250.0,2016-05-31 16:28:26,719.0
500.0,2015-08-30 14:35:42,719.0
250.0,2017-11-04 11:54:16,719.0
250.0,2017-11-15 13:09:14,719.0
250.0,2017-02-17 20:56:36,719.0
250.0,2017-02-22 15:46:19,719.0
250.0,2016-03-12 12:51:30,719.0
250.0,2018-01-14 18:35:33,719.0
500.0,2016-11-22 20:19:59,719.0
500.0,2016-08-21 13:23:42,719.0
250.0,2018-05-28 21:07:59,719.0
250.0,2015-10-22 17:08:04,719.0
25.0,2016-08-19 11:07:54,726.0
50.0,2017-12-28 18:38:25,726.0
25.0,2015-09-13 20:40:56,726.0
25.0,2017-05-22 15:00:39,726.0
25.0,2017-01-13 15:55:46,727.0
50.0,2016-09-10 18:21:02,727.0
25.0,2015-09-17 12:45:01,727.0
1000.0,2017-07-18 14:48:49,730.0
1000.0,2016-10-17 12:46:53,730.0
50.0,2018-01-27 16:04:06,731.0
50.0,2018-06-02 12:13:33,731.0
50.0,2018-05-19 21:21:33,731.0
25.0,2018-06-01 19:23:21,732.0
25.0,2017-12-28 20:38:30,732.0
25.0,2018-02-22 13:19:00,732.0
25.0,2017-12-07 19:42:56,734.0
50.0,2018-04-06 12:31:08,738.0
25.0,2017-10-10 19:47:30,738.0
50.0,2016-01-30 17:33:57,741.0
25.0,2016-12-10 17:11:42,741.0
25.0,2015-10-31 19:48:47,741.0
25.0,2017-01-23 13:59:28,741.0
25.0,2018-01-05 12:42:51,741.0
25.0,2015-12-01 15:39:17,741.0
25.0,2016-09-23 19:38:00,741.0
25.0,2016-09-28 18:40:16,741.0
25.0,2017-12-22 14:33:56,741.0
250.0,2017-07-22 21:49:50,742.0
250.0,2016-06-27 14:31:25,742.0
50.0,2017-09-25 15:59:23,743.0
50.0,2017-05-09 18:28:44,745.0
25.0,2017-05-31 19:35:26,745.0
25.0,2017-08-03 13:00:19,746.0
25.0,2016-07-17 16:29:47,746.0
25.0,2016-02-27 13:44:32,746.0
500.0,2018-04-12 19:22:06,748.0
50.0,2017-02-22 12:01:47,749.0
25.0,2017-07-08 21:45:29,749.0
25.0,2018-03-13 20:26:48,753.0
25.0,2018-02-15 18:01:51,754.0
25.0,2018-01-07 17:08:09,754.0
25.0,2016-05-05 19:06:31,757.0
25.0,2018-01-17 15:03:02,757.0
50.0,2016-10-05 11:10:42,757.0
25.0,2017-03-08 16:54:45,757.0
50.0,2018-02-11 21:59:48,758.0
25.0,2018-05-04 11:32:21,758.0
50.0,2018-02-06 19:33:26,758.0
50.0,2018-01-10 13:58:10,758.0
50.0,2017-10-19 17:48:17,759.0
50.0,2017-10-05 16:39:42,759.0
25.0,2017-09-11 14:38:35,759.0
50.0,2018-04-03 19:23:31,759.0
25.0,2016-07-24 16:07:31,760.0
25.0,2016-11-09 16:32:51,760.0
25.0,2016-09-22 22:35:21,760.0
25.0,2018-03-26 13:43:42,760.0
25.0,2016-08-09 13:37:39,760.0
50.0,2016-10-08 15:49:55,760.0
25.0,2017-05-25 16:39:53,760.0
50.0,2018-04-28 18:18:31,760.0
1000.0,2018-06-03 14:49:24,761.0
500.0,2018-04-18 18:15:29,761.0
1500.0,2015-11-29 14:42:53,762.0
1500.0,2016-10-11 16:44:51,762.0
1500.0,2015-12-19 20:21:43,762.0
1500.0,2016-01-18 22:14:15,762.0
2000.0,2015-12-08 18:23:08,762.0
1500.0,2017-12-20 16:51:34,762.0
2000.0,2016-09-12 19:02:40,762.0
2000.0,2017-06-05 22:26:39,762.0
1500.0,2018-03-05 15:51:37,762.0
50.0,2018-02-21 14:26:29,763.0
50.0,2018-06-03 14:56:01,764.0
25.0,2017-10-26 16:15:50,764.0
25.0,2017-07-04 20:45:48,764.0
25.0,2017-02-28 16:29:23,767.0
25.0,2016-11-20 21:26:08,767.0
25.0,2017-04-16 15:30:36,767.0
50.0,2017-09-28 21:37:44,767.0
25.0,2015-08-18 14:36:48,767.0
25.0,2015-03-08 12:43:47,767.0
25.0,2016-08-07 13:27:03,767.0
50.0,2018-02-18 19:19:59,767.0
25.0,2017-09-13 14:17:21,768.0
25.0,2018-05-08 12:43:12,768.0
50.0,2018-03-15 20:34:49,768.0
75.0,2018-02-07 14:40:56,769.0
50.0,2018-03-15 13:02:59,769.0
50.0,2017-06-14 13:49:47,769.0
75.0,2017-06-25 19:45:51,769.0
50.0,2018-02-13 14:08:01,769.0
75.0,2017-08-08 21:30:44,769.0
25.0,2017-09-28 12:15:49,770.0
50.0,2018-03-09 22:59:09,773.0
25.0,2017-02-21 15:29:51,774.0
50.0,2017-06-01 21:54:43,774.0
25.0,2015-07-21 20:50:49,778.0
